t	x(t)	y(t)
72.142857142857	17.857142857143003	-5.43714385125852
72.2321428571427	17.767857142857295	-5.234996118367058
72.32142857142841	17.678571428571587	-5.031886087340083
72.41071428571412	17.58928571428588	-4.827813758177595
72.49999999999983	17.50000000000017	-4.6227791308795965
72.58928571428554	17.410714285714462	-4.416782205446085
72.67857142857125	17.321428571428754	-4.209822981877061
72.76785714285695	17.232142857143046	-4.001901460172526
72.85714285714266	17.142857142857338	-3.7930176403324785
72.94642857142837	17.05357142857163	-3.583208474723545
73.03571428571408	16.96428571428592	-3.3737394996572747
73.12499999999979	16.875000000000213	-3.165232822726517
73.2142857142855	16.785714285714505	-2.9576884439312714
73.3035714285712	16.696428571428797	-2.7511063632715382
73.39285714285691	16.60714285714309	-2.545486580747317
73.48214285714262	16.51785714285738	-2.3408290963586076
73.57142857142833	16.428571428571672	-2.13713391010541
73.66071428571404	16.339285714285964	-1.9344010219877252
73.74999999999974	16.250000000000256	-1.7326304320055526
73.83928571428545	16.160714285714548	-1.5318221401588916
73.92857142857116	16.07142857142884	-1.3319761464477429
